"id","class_id","interface"
"7306","16043","org/eclipse/jdt/core/IMember"
"7307","16043","org/eclipse/jdt/core/IAnnotatable"
"7308","16044","org/eclipse/jdt/core/IJavaElement"
"7309","16044","org/eclipse/jdt/core/IParent"
"7310","16044","org/eclipse/jdt/core/ISourceReference"
"7311","16045","org/eclipse/jdt/core/IJavaElement"
"7312","16045","org/eclipse/jdt/core/ISourceReference"
"7313","16046","org/eclipse/jdt/core/IMember"
"7314","16045","org/eclipse/jdt/core/ISourceManipulation"
"7315","16047","org/eclipse/core/resources/IStorage"
"7316","16048","org/eclipse/core/runtime/IAdaptable"
"7317","16050","org/eclipse/jdt/core/IJavaElement"
"7318","16050","org/eclipse/jdt/core/IOpenable"
"7319","16050","org/eclipse/jdt/core/IParent"
"7320","16052","org/eclipse/core/runtime/IStatus"
"7321","16054","org/eclipse/jdt/core/IParent"
"7322","16054","org/eclipse/jdt/core/IJavaElement"
"7323","16054","org/eclipse/jdt/core/IOpenable"
"7324","16055","org/eclipse/jdt/core/IJavaElement"
"7325","16055","org/eclipse/jdt/core/ISourceReference"
"7326","16056","org/eclipse/jdt/core/IJavaElement"
"7327","16056","org/eclipse/jdt/core/ISourceReference"
"7328","16055","org/eclipse/jdt/core/IAnnotatable"
"7329","16056","org/eclipse/jdt/core/ISourceManipulation"
"7330","16056","org/eclipse/jdt/core/IParent"
"7331","16058","org/eclipse/jdt/core/IMember"
"7332","16058","org/eclipse/jdt/core/IAnnotatable"
"7333","16059","org/eclipse/jdt/core/IClassFile"
"7334","16060","org/eclipse/jdt/core/IMember"
"7335","16060","org/eclipse/jdt/core/IAnnotatable"
"7336","16062","org/eclipse/jdt/core/IClassFile"
"7337","16063","org/eclipse/jdt/core/IJavaElement"
"7338","16063","org/eclipse/jdt/core/ISourceReference"
"7339","16064","org/eclipse/jdt/core/IParent"
"7340","16064","org/eclipse/jdt/core/IJavaElement"
"7341","16063","org/eclipse/jdt/core/IAnnotatable"
"7342","16064","org/eclipse/jdt/core/IOpenable"
"7343","16065","org/eclipse/jdt/core/IParent"
"7344","16064","org/eclipse/jdt/core/ISourceManipulation"
"7345","16065","org/eclipse/jdt/core/IJavaElement"
"7346","16065","org/eclipse/jdt/core/IOpenable"
"7347","16072","org/eclipse/jdt/core/IMember"
"7348","16072","org/eclipse/jdt/core/IAnnotatable"
"7349","16075","org/eclipse/jdt/core/IJavaElement"
"7350","16075","org/eclipse/jdt/core/ISourceReference"
"7351","16076","org/eclipse/jdt/core/IJavaElement"
"7352","16076","org/eclipse/jdt/core/IParent"
"7353","16076","org/eclipse/jdt/core/IOpenable"
"7354","16076","org/eclipse/jdt/core/ISourceReference"
"7355","16076","org/eclipse/jdt/core/ICodeAssist"
"7356","16084","org/eclipse/jdt/core/ISourceRange"
"7357","16088","org/eclipse/jdt/core/compiler/IProblem"
"7358","16107","org/eclipse/jdt/core/dom/IExtendedModifier"
"7359","16136","org/eclipse/jdt/internal/core/util/Util$BindingsToNodesMap"
"7360","16153","org/eclipse/jdt/core/dom/IBinding"
"7361","16157","org/eclipse/jdt/core/dom/IBinding"
"7362","16158","org/eclipse/jdt/core/dom/IBinding"
"7363","16159","org/eclipse/jdt/core/dom/IBinding"
"7364","16160","org/eclipse/jdt/core/dom/IBinding"
"7365","16161","org/eclipse/jdt/core/dom/IBinding"
"7366","16162","org/eclipse/jdt/core/dom/IBinding"
"7367","16177","org/eclipse/jdt/core/dom/IDocElement"
"7368","16180","org/eclipse/jdt/core/dom/IMethodBinding"
"7369","16183","org/eclipse/jdt/core/dom/IDocElement"
"7370","16187","org/eclipse/jdt/core/dom/IExtendedModifier"
"7371","16188","org/eclipse/jdt/core/dom/IModuleBinding"
"7372","16194","org/eclipse/jdt/core/dom/IDocElement"
"7373","16195","org/eclipse/jdt/internal/core/INameEnvironmentWithProgress"
"7374","16214","org/eclipse/jdt/core/dom/ITypeBinding"
"7375","16232","org/eclipse/jdt/core/dom/IDocElement"
"7376","16233","org/eclipse/jdt/core/dom/IDocElement"
"7377","16238","org/eclipse/jdt/core/dom/ITypeBinding"
"7378","16246","org/eclipse/jdt/core/dom/IVariableBinding"
"7379","16266","org/eclipse/equinox/app/IApplication"
"7380","16270","org/eclipse/equinox/app/IApplication"
"7381","16272","org/eclipse/jdt/core/jdom/IDOMFactory"
"7382","16273","org/eclipse/jdt/core/jdom/IDOMNode"
"7383","16275","org/eclipse/jdt/core/jdom/IDOMMember"
"7384","16276","org/eclipse/jdt/core/jdom/IDOMNode"
"7385","16277","org/eclipse/jdt/core/jdom/IDOMMember"
"7386","16278","org/eclipse/jdt/core/jdom/IDOMNode"
"7387","16279","org/eclipse/jdt/core/jdom/IDOMMember"
"7388","16280","java/lang/Cloneable"
"7389","16281","org/eclipse/jdt/core/jdom/IDOMNode"
"7390","16282","org/eclipse/jdt/core/jdom/IDOMMember"
"7391","16316","org/eclipse/jdt/core/util/IBytecodeVisitor"
"7392","16325","org/eclipse/jdt/core/util/IClassFileAttribute"
"7393","16327","org/eclipse/jdt/core/util/IClassFileAttribute"
"7394","16333","org/eclipse/jdt/core/util/IClassFileAttribute"
"7395","16337","org/eclipse/jdt/core/util/IConstantPoolEntry"
"7396","16338","org/eclipse/jdt/core/util/IConstantPoolEntry2"
"7397","16339","org/eclipse/jdt/core/util/IClassFileAttribute"
"7398","16340","org/eclipse/jdt/core/util/IClassFileAttribute"
"7399","16341","org/eclipse/jdt/core/util/IClassFileAttribute"
"7400","16343","org/eclipse/jdt/core/util/IAnnotation"
"7401","16346","org/eclipse/jdt/core/util/IClassFileAttribute"
"7402","16348","org/eclipse/jdt/core/util/IClassFileAttribute"
"7403","16349","org/eclipse/jdt/core/util/IClassFileAttribute"
"7404","16352","org/eclipse/jdt/core/util/IClassFileAttribute"
"7405","16355","org/eclipse/jdt/core/util/IClassFileAttribute"
"7406","16357","org/eclipse/jdt/core/util/IClassFileAttribute"
"7407","16358","org/eclipse/jdt/core/util/IClassFileAttribute"
"7408","16359","org/eclipse/jdt/core/util/IClassFileAttribute"
"7409","16362","org/eclipse/jdt/core/util/IClassFileAttribute"
"7410","16368","org/eclipse/jdt/core/util/IClassFileAttribute"
"7411","16369","org/eclipse/jdt/core/util/IClassFileAttribute"
"7412","16370","org/eclipse/jdt/core/util/IClassFileAttribute"
"7413","16371","org/eclipse/jdt/core/util/IClassFileAttribute"
"7414","16372","org/eclipse/jdt/core/util/IClassFileAttribute"
"7415","16373","org/eclipse/jdt/core/util/IClassFileAttribute"
"7416","16374","org/eclipse/jdt/core/util/IClassFileAttribute"
"7417","16375","org/eclipse/jdt/core/util/IClassFileAttribute"
"7418","16376","org/eclipse/jdt/core/util/IClassFileAttribute"
"7419","16378","org/eclipse/jdt/core/util/IClassFileAttribute"
"7420","16380","org/eclipse/jdt/core/util/IOpcodeMnemonics"
"7421","16383","org/eclipse/jdt/internal/codeassist/MissingTypesGuesser$GuessedTypeRequestor"
"7422","16384","org/eclipse/jdt/internal/codeassist/MissingTypesGuesser$GuessedTypeRequestor"
"7423","16386","org/eclipse/jdt/internal/codeassist/MissingTypesGuesser$GuessedTypeRequestor"
"7424","16385","org/eclipse/jdt/internal/codeassist/MissingTypesGuesser$GuessedTypeRequestor"
"7425","16387","org/eclipse/jdt/internal/codeassist/MissingTypesGuesser$GuessedTypeRequestor"
"7426","16388","org/eclipse/jdt/internal/codeassist/UnresolvedReferenceNameFinder$UnresolvedReferenceNameRequestor"
"7427","16390","org/eclipse/jdt/internal/codeassist/UnresolvedReferenceNameFinder$UnresolvedReferenceNameRequestor"
"7428","16389","org/eclipse/jdt/internal/codeassist/UnresolvedReferenceNameFinder$UnresolvedReferenceNameRequestor"
"7429","16392","org/eclipse/jdt/internal/codeassist/ISearchRequestor"
"7430","16392","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7431","16392","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7432","16392","org/eclipse/jdt/internal/codeassist/RelevanceConstants"
"7433","16392","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7434","16395","org/eclipse/jdt/core/ICompletionRequestor"
"7435","16400","org/eclipse/jdt/internal/core/util/Util$BindingsToNodesMap"
"7436","16406","org/eclipse/jdt/internal/codeassist/ISearchRequestor"
"7437","16425","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7438","16426","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7439","16427","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7440","16428","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7441","16429","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7442","16430","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7443","16432","org/eclipse/jdt/internal/compiler/parser/JavadocTagConstants"
"7444","16431","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7445","16432","org/eclipse/jdt/internal/codeassist/complete/CompletionOnJavadoc"
"7446","16434","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7447","16435","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7448","16436","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7449","16437","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7450","16438","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7451","16439","org/eclipse/jdt/internal/codeassist/complete/CompletionOnKeyword"
"7452","16482","org/eclipse/jdt/internal/compiler/impl/ITypeRequestor"
"7453","16515","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7454","16515","org/eclipse/jdt/internal/compiler/lookup/TypeIds"
"7455","16518","org/eclipse/jdt/internal/compiler/impl/ITypeRequestor"
"7456","16518","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7457","16537","java/lang/Runnable"
"7458","16538","java/lang/Runnable"
"7459","16542","org/eclipse/jdt/internal/compiler/ISourceElementRequestor"
"7460","16545","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7461","16545","org/eclipse/jdt/internal/compiler/lookup/TypeIds"
"7462","16546","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7463","16546","org/eclipse/jdt/internal/compiler/impl/ReferenceContext"
"7464","16547","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7465","16548","org/eclipse/jdt/internal/compiler/ast/IPolyExpression"
"7466","16548","org/eclipse/jdt/internal/compiler/ast/Invocation"
"7467","16570","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7468","16570","org/eclipse/jdt/internal/compiler/impl/ReferenceContext"
"7469","16571","org/eclipse/jdt/internal/compiler/ast/OperatorIds"
"7470","16572","org/eclipse/jdt/internal/compiler/ast/IPolyExpression"
"7471","16580","org/eclipse/jdt/internal/compiler/ast/Invocation"
"7472","16586","java/util/Iterator"
"7473","16590","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7474","16603","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7475","16618","org/eclipse/jdt/internal/compiler/ast/IPolyExpression"
"7476","16618","org/eclipse/jdt/internal/compiler/impl/ReferenceContext"
"7477","16618","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7478","16626","org/eclipse/jdt/internal/compiler/ast/IPolyExpression"
"7479","16626","org/eclipse/jdt/internal/compiler/ast/Invocation"
"7480","16628","org/eclipse/jdt/internal/compiler/impl/ReferenceContext"
"7481","16631","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7482","16642","org/eclipse/jdt/internal/compiler/ast/OperatorIds"
"7483","16658","org/eclipse/jdt/internal/compiler/ast/IPolyExpression"
"7484","16658","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7485","16662","org/eclipse/jdt/internal/compiler/ast/OperatorIds"
"7486","16675","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7487","16675","org/eclipse/jdt/internal/compiler/impl/ReferenceContext"
"7488","16685","org/eclipse/jdt/internal/compiler/env/IModule$IService"
"7489","16686","org/eclipse/jdt/internal/compiler/env/ISourceModule"
"7490","16687","org/eclipse/jdt/internal/compiler/ICompilerRequestor"
"7491","16693","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7492","16695","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7493","16694","org/eclipse/jdt/internal/compiler/env/IMultiModuleEntry"
"7494","16696","org/eclipse/jdt/internal/compiler/batch/FileSystem$Classpath"
"7495","16696","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7496","16699","org/eclipse/jdt/internal/compiler/env/ICompilationUnit"
"7497","16701","org/eclipse/jdt/internal/compiler/env/IModulePathEntry"
"7498","16704","org/eclipse/jdt/internal/compiler/env/IModuleAwareNameEnvironment"
"7499","16705","org/eclipse/jdt/internal/compiler/batch/FileSystem$ClasspathSectionProblemReporter"
"7500","16704","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7501","16706","java/util/Comparator"
"7502","16710","org/eclipse/jdt/internal/compiler/problem/ProblemSeverities"
"7503","16709","java/io/FilenameFilter"
"7504","16710","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7505","16713","org/eclipse/jdt/internal/compiler/env/IBinaryAnnotation"
"7506","16718","org/eclipse/jdt/internal/compiler/env/IBinaryType"
"7507","16721","org/eclipse/jdt/internal/compiler/env/IBinaryElementValuePair"
"7508","16723","org/eclipse/jdt/internal/compiler/env/IBinaryType"
"7509","16724","org/eclipse/jdt/internal/compiler/env/ITypeAnnotationWalker"
"7510","16725","org/eclipse/jdt/internal/compiler/env/ITypeAnnotationWalker"
"7511","16726","org/eclipse/jdt/internal/compiler/classfmt/ExternalAnnotationProvider$IMethodAnnotationWalker"
"7512","16729","org/eclipse/jdt/internal/compiler/env/IBinaryField"
"7513","16729","java/lang/Comparable"
"7514","16732","org/eclipse/jdt/internal/compiler/env/IBinaryNestedType"
"7515","16734","org/eclipse/jdt/internal/compiler/env/IBinaryMethod"
"7516","16734","java/lang/Comparable"
"7517","16736","org/eclipse/jdt/internal/compiler/env/IModule$IModuleReference"
"7518","16737","org/eclipse/jdt/internal/compiler/env/IModule$IPackageExport"
"7519","16738","org/eclipse/jdt/internal/compiler/env/IModule$IService"
"7520","16739","org/eclipse/jdt/internal/compiler/env/IBinaryModule"
"7521","16741","org/eclipse/jdt/internal/compiler/env/IBinaryTypeAnnotation"
"7522","16742","org/eclipse/jdt/internal/compiler/env/ITypeAnnotationWalker"
"7523","16751","org/eclipse/jdt/internal/compiler/classfmt/ClassFileConstants"
"7524","16751","org/eclipse/jdt/internal/compiler/lookup/TypeIds"
"7525","16762","java/lang/Comparable"
"7526","16776","org/eclipse/jdt/internal/compiler/env/IGenericField"
"7527","16777","org/eclipse/jdt/internal/compiler/env/IGenericMethod"
"7528","16778","org/eclipse/jdt/internal/compiler/env/IModule"
"7529","16780","org/eclipse/jdt/internal/compiler/env/IGenericType"
"7530","16782","org/eclipse/jdt/internal/compiler/env/IDependent"
"7531","16787","org/eclipse/jdt/internal/compiler/env/IModule"
"7532","16786","org/eclipse/jdt/internal/compiler/env/IDependent"
"7533","16797","org/eclipse/jdt/internal/compiler/env/INameEnvironment"
"7534","16799","org/eclipse/jdt/internal/compiler/env/IModulePathEntry"
"7535","16801","org/eclipse/jdt/internal/compiler/env/INameEnvironment"
"7536","16802","org/eclipse/jdt/internal/compiler/env/IGenericField"
"7537","16804","org/eclipse/jdt/internal/compiler/env/IGenericMethod"
"7538","16805","org/eclipse/jdt/internal/compiler/env/IModule"
"7539","16806","org/eclipse/jdt/internal/compiler/env/IGenericType"
"7540","16808","java/util/function/Consumer"
"7541","16809","java/util/function/Consumer"
"7542","16813","org/eclipse/jdt/internal/compiler/env/IModule$IModuleReference"
"7543","16815","org/eclipse/jdt/internal/compiler/env/IModule$IPackageExport"
"7544","16821","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7545","16835","java/lang/Comparable"
"7546","16836","org/eclipse/jdt/internal/compiler/lookup/TypeIds"
"7547","16836","org/eclipse/jdt/internal/compiler/ast/OperatorIds"
"7548","16875","org/eclipse/jdt/internal/compiler/lookup/Substitution"
"7549","16880","org/eclipse/jdt/internal/compiler/lookup/InvocationSite"
"7550","16883","org/eclipse/jdt/internal/compiler/lookup/ProblemReasons"
"7551","16883","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7552","16890","org/eclipse/jdt/internal/compiler/env/IUpdatableModule"
"7553","16894","org/eclipse/jdt/internal/compiler/lookup/TypeConstants"
"7554","16895","org/eclipse/jdt/internal/compiler/lookup/ParameterNonNullDefaultProvider"
"7555","16898","org/eclipse/jdt/internal/compiler/lookup/Substitution"
"7556","16900","org/eclipse/jdt/internal/compiler/lookup/Substitution"
"7557","16920","org/eclipse/jdt/internal/compiler/lookup/Substitution"
"7558","16944","org/eclipse/jdt/internal/compiler/parser/JavadocTagConstants"
"7559","16949","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7560","16949","org/eclipse/jdt/internal/compiler/parser/ParserBasicInformation"
"7561","16949","org/eclipse/jdt/internal/compiler/parser/ConflictedParser"
"7562","16949","org/eclipse/jdt/internal/compiler/ast/OperatorIds"
"7563","16949","org/eclipse/jdt/internal/compiler/lookup/TypeIds"
"7564","16952","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7565","16958","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7566","16960","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7567","16969","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7568","16975","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7569","16980","org/eclipse/jdt/internal/compiler/parser/ParserBasicInformation"
"7570","16980","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7571","16980","org/eclipse/jdt/internal/compiler/parser/ConflictedParser"
"7572","16982","org/eclipse/jdt/internal/compiler/parser/TerminalTokens"
"7573","16989","org/eclipse/jdt/internal/compiler/IProblemFactory"
"7574","16996","java/util/Comparator"
"7575","16998","java/lang/Cloneable"
"7576","17000","java/lang/Cloneable"
"7577","17004","java/lang/Cloneable"
"7578","17005","java/lang/Cloneable"
"7579","17006","java/lang/Cloneable"
"7580","17017","java/lang/Iterable"
"7581","17018","java/lang/Cloneable"
"7582","17020","java/lang/Cloneable"
"7583","17021","java/lang/Cloneable"
"7584","17024","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7585","17026","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7586","17028","org/eclipse/jdt/core/IClassFile"
"7587","17028","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7588","17030","org/eclipse/jdt/core/IModuleDescription"
"7589","17029","org/eclipse/jdt/internal/core/AbstractModule"
"7590","17032","org/eclipse/jdt/core/IAnnotation"
"7591","17034","org/eclipse/jdt/internal/compiler/env/ICompilationUnit"
"7592","17035","org/eclipse/core/runtime/IProgressMonitor"
"7593","17041","org/eclipse/jdt/core/IMethod"
"7594","17043","org/eclipse/jdt/core/IType"
"7595","17042","org/eclipse/jdt/internal/core/AbstractModule"
"7596","17043","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7597","17045","org/eclipse/jdt/core/IBuffer"
"7598","17049","org/eclipse/jdt/internal/core/INameEnvironmentWithProgress"
"7599","17052","org/eclipse/jdt/internal/compiler/classfmt/ExternalAnnotationDecorator$ZipFileProducer"
"7600","17053","org/eclipse/jdt/core/IOrdinaryClassFile"
"7601","17055","org/eclipse/jdt/core/IAccessRule"
"7602","17056","org/eclipse/jdt/core/IClasspathAttribute"
"7603","17059","org/eclipse/jdt/core/IClasspathEntry"
"7604","17063","org/eclipse/jdt/core/ICompilationUnit"
"7605","17063","org/eclipse/jdt/internal/compiler/env/ICompilationUnit"
"7606","17063","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7607","17067","org/eclipse/jdt/internal/compiler/ISourceElementRequestor"
"7608","17068","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7609","17070","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7610","17087","org/eclipse/core/resources/IResourceChangeListener"
"7611","17087","org/eclipse/jdt/internal/core/nd/indexer/Indexer$Listener"
"7612","17092","org/eclipse/core/resources/IDynamicReferenceProvider"
"7613","17094","org/eclipse/core/resources/IResourceChangeListener"
"7614","17100","org/eclipse/jdt/internal/compiler/env/INameEnvironmentExtension"
"7615","17101","org/eclipse/jdt/core/IImportContainer"
"7616","17105","org/eclipse/jdt/core/IImportDeclaration"
"7617","17106","org/eclipse/jdt/internal/compiler/env/ISourceImport"
"7618","17107","org/eclipse/jdt/core/IInitializer"
"7619","17114","org/eclipse/jdt/core/IJarEntryResource"
"7620","17119","org/eclipse/jdt/core/IJavaElement"
"7621","17121","org/eclipse/jdt/core/IJavaElementDelta"
"7622","17123","java/lang/Cloneable"
"7623","17124","org/eclipse/jdt/internal/core/IJavaElementRequestor"
"7624","17125","org/eclipse/jdt/core/IJavaModel"
"7625","17128","org/eclipse/core/resources/IWorkspaceRunnable"
"7626","17129","org/eclipse/core/runtime/preferences/IEclipsePreferences$INodeChangeListener"
"7627","17130","org/eclipse/core/runtime/preferences/IEclipsePreferences$INodeChangeListener"
"7628","17131","org/eclipse/jdt/internal/core/search/IRestrictedAccessTypeRequestor"
"7629","17132","org/eclipse/core/runtime/preferences/IEclipsePreferences$IPreferenceChangeListener"
"7630","17133","org/eclipse/core/runtime/preferences/IEclipsePreferences$IPreferenceChangeListener"
"7631","17134","org/eclipse/core/runtime/preferences/IEclipsePreferences$INodeChangeListener"
"7632","17135","org/eclipse/core/runtime/preferences/IEclipsePreferences$INodeChangeListener"
"7633","17136","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7634","17137","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7635","17138","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7636","17139","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7637","17141","org/eclipse/core/runtime/ISafeRunnable"
"7638","17142","org/eclipse/jdt/internal/core/util/Util$Comparer"
"7639","17144","org/eclipse/core/runtime/preferences/IEclipsePreferences$IPreferenceChangeListener"
"7640","17147","org/eclipse/jdt/core/IProblemRequestor"
"7641","17150","org/eclipse/core/resources/ISaveParticipant"
"7642","17150","org/eclipse/core/runtime/content/IContentTypeManager$IContentTypeChangeListener"
"7643","17151","org/eclipse/core/resources/IWorkspaceRunnable"
"7644","17152","org/eclipse/jdt/core/IJavaModelStatus"
"7645","17151","org/eclipse/core/runtime/IProgressMonitor"
"7646","17152","org/eclipse/jdt/core/IJavaModelStatusConstants"
"7647","17153","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7648","17154","org/eclipse/core/runtime/preferences/IEclipsePreferences$INodeChangeListener"
"7649","17155","org/eclipse/core/runtime/preferences/IEclipsePreferences$IPreferenceChangeListener"
"7650","17159","org/eclipse/jdt/core/IJavaProject"
"7651","17159","org/eclipse/core/resources/IProjectNature"
"7652","17159","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7653","17163","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7654","17164","org/eclipse/jdt/internal/compiler/env/IModulePathEntry"
"7655","17166","java/util/Enumeration"
"7656","17170","org/eclipse/jdt/core/ILocalVariable"
"7657","17171","org/eclipse/jdt/core/IMember"
"7658","17172","org/eclipse/jdt/core/IMemberValuePair"
"7659","17174","org/eclipse/jdt/core/IModularClassFile"
"7660","17175","org/eclipse/jdt/internal/compiler/env/IModule$IModuleReference"
"7661","17176","org/eclipse/jdt/internal/compiler/env/IModule$IPackageExport"
"7662","17177","org/eclipse/jdt/internal/compiler/env/IModule$IService"
"7663","17178","org/eclipse/jdt/internal/compiler/env/ISourceModule"
"7664","17179","org/eclipse/jdt/core/IClasspathContainer"
"7665","17188","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7666","17190","org/eclipse/jdt/core/IJarEntryResource"
"7667","17192","org/eclipse/jdt/core/IOpenable"
"7668","17192","org/eclipse/jdt/core/IBufferChangedListener"
"7669","17195","org/eclipse/jdt/core/IPackageDeclaration"
"7670","17196","org/eclipse/jdt/core/IPackageFragment"
"7671","17196","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7672","17197","org/eclipse/jdt/core/IPackageFragmentRoot"
"7673","17198","org/eclipse/jdt/internal/compiler/env/IModulePathEntry"
"7674","17201","org/eclipse/jdt/core/IRegion"
"7675","17211","org/eclipse/jdt/internal/compiler/env/IModuleAwareNameEnvironment"
"7676","17212","org/eclipse/jdt/internal/codeassist/ISelectionRequestor"
"7677","17211","org/eclipse/jdt/core/search/IJavaSearchConstants"
"7678","17214","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7679","17215","org/eclipse/jdt/internal/compiler/util/Util$Displayable"
"7680","17223","org/eclipse/jdt/core/IField"
"7681","17224","org/eclipse/jdt/internal/compiler/env/ISourceField"
"7682","17226","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7683","17228","org/eclipse/jdt/internal/compiler/ISourceElementRequestor"
"7684","17228","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7685","17229","org/eclipse/jdt/core/IMethod"
"7686","17230","org/eclipse/jdt/internal/compiler/env/ISourceMethod"
"7687","17233","org/eclipse/jdt/internal/core/AbstractModule"
"7688","17234","org/eclipse/jdt/core/ISourceReference"
"7689","17235","org/eclipse/jdt/core/IType"
"7690","17236","org/eclipse/jdt/internal/compiler/env/ISourceType"
"7691","17237","org/eclipse/jdt/core/ITypeParameter"
"7692","17241","org/eclipse/jdt/core/IClasspathContainer"
"7693","17246","org/eclipse/jdt/internal/compiler/ICompilerRequestor"
"7694","17246","org/eclipse/jdt/internal/core/builder/ICompilationUnitLocator"
"7695","17253","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7696","17254","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7697","17255","org/eclipse/jdt/internal/compiler/env/IMultiModuleEntry"
"7698","17256","org/eclipse/jdt/internal/compiler/util/JRTUtil$JrtFileVisitor"
"7699","17269","org/eclipse/jdt/internal/compiler/env/IMultiModuleEntry"
"7700","17270","org/eclipse/jdt/internal/compiler/env/IModulePathEntry"
"7701","17271","org/eclipse/jdt/internal/compiler/env/IModuleAwareNameEnvironment"
"7702","17271","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
"7703","17276","org/eclipse/jdt/internal/compiler/env/ICompilationUnit"
"7704","17286","org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteFormatter$BlockContext"
"7705","17287","org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteFormatter$BlockContext"
"7706","17288","org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteFormatter$Prefix"
"7707","17290","org/eclipse/jdt/internal/core/dom/rewrite/ASTRewriteFormatter$Prefix"
"7708","17302","java/lang/Comparable"
"7709","17304","java/lang/Comparable"
"7710","17305","java/util/Iterator"
"7711","17308","org/eclipse/text/edits/ISourceModifier"
"7712","17310","org/eclipse/jdt/core/dom/rewrite/ITrackedNodePosition"
"7713","17312","java/util/Comparator"
"7714","17330","org/eclipse/jdt/internal/eval/IRequestor"
"7715","17329","org/eclipse/jdt/core/eval/IEvaluationContext"
"7716","17333","org/eclipse/jdt/internal/compiler/env/IBinaryType"
"7717","17335","org/eclipse/jdt/internal/compiler/impl/ITypeRequestor"
"7718","17336","org/eclipse/jdt/internal/compiler/env/IGenericType"
"7719","17337","org/eclipse/jdt/internal/compiler/util/SuffixConstants"
